frame,time,x,y,z,velocity_x,velocity_y,velocity_z,speed,acceleration_x,acceleration_y,acceleration_z,acceleration_magnitude
1,0.0,0.009486989118158817,0.0,0.02733561396598816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.03333333333333333,0.00687708193436265,0.0,0.02992735430598259,-0.09102620929479599,0.0,0.03579002618789673,0.09780949370689541,-3.1126561164855957,0.0,-0.18516460061073303,3.118158771738593
3,0.06666666666666667,0.0034185745753347874,0.0,0.029721615836024284,-0.08284907042980194,0.0,-0.04776592180132866,0.09563237854829752,0.8724982738494873,0.0,-3.754491090774536,3.8545372020179567
4,0.1,0.0013538101920858026,0.0,0.026742959395051003,-0.030020829290151596,0.0,-0.09959373623132706,0.10402001001038061,2.5425100326538086,0.0,-1.8618561029434204,3.1513275815439026
5,0.13333333333333333,0.001417185878381133,0.0,0.023082032799720764,0.02054053544998169,0.0,-0.10661981254816055,0.10858037767326416,2.076018810272217,0.0,-0.11454305797815323,2.079176313499766
6,0.16666666666666666,0.002723179291933775,0.0,0.019634971395134926,0.052644241601228714,0.0,-0.09599977731704712,0.10948686541545875,1.3670443296432495,0.0,0.5409628748893738,1.470187407066233
7,0.2,0.0049268021248281,0.0,0.01668204739689827,0.07075124979019165,0.0,-0.08490541577339172,0.1105199916792122,0.6824872493743896,0.0,0.44329962134361267,0.8138202431242073
8,0.23333333333333334,0.007439929526299238,0.0,0.013974609784781933,0.06438320130109787,0.0,-0.08900904655456543,0.10985357029700107,-0.5213598012924194,0.0,-0.35668638348579407,0.6316970955654052
9,0.26666666666666666,0.009219015948474407,0.0,0.010748110711574554,0.03885219246149063,0.0,-0.10225824266672134,0.10939031572482777,-1.2015420198440552,0.0,-0.5613740086555481,1.3262141449923681
10,0.3,0.010030075907707214,0.0,0.007157393265515566,-0.0016352952225133777,0.0,-0.10654488950967789,0.1065574387486356,-1.9936373233795166,0.0,-0.09330040961503983,1.9958193283817034
11,0.3333333333333333,0.009109996259212494,0.0,0.003645117860287428,-0.05822641775012016,0.0,-0.08310934156179428,0.10147649190568242,-2.6164543628692627,0.0,1.3708336353302002,2.953814168774649
12,0.36666666666666664,0.006148314569145441,0.0,0.0016167699359357357,-0.09225951880216599,0.0,-0.006546122953295708,0.09249146269959595,-1.1232649087905884,0.0,3.926025629043579,4.08355253792506
13,0.4,0.002959361532703042,0.0,0.0032087096478790045,-0.060133080929517746,0.0,0.070405013859272,0.09258970588567922,2.029857873916626,0.0,2.987938642501831,3.6122154519763328
14,0.43333333333333335,0.002139441901817918,0.0,0.006310437805950642,0.006352622993290424,0.0,0.09874986112117767,0.09895398344458571,2.923077344894409,0.0,1.0212863683700562,3.0963538223065354
15,0.4666666666666667,0.003382869763299823,0.0,0.009792034514248371,0.03730280324816704,0.0,0.1044478490948677,0.11090920867877221,0.9285043478012085,0.0,0.17093850672245026,0.9441082057508443
16,0.5,0.004626295529305935,0.0,0.013273628428578377,0.03730282932519913,0.0,0.10444790869951248,0.11090927165746811,2.5704500785650453e-06,0.0,4.693865321314661e-06,5.351596577517511e-06
17,0.5333333333333333,0.005869725253432989,0.0,0.016755228862166405,0.03730281814932823,0.0,0.1044478639960289,0.11090922599791715,-2.3469326606573304e-06,0.0,-5.364417575037805e-06,5.8553453107116965e-06
18,0.5666666666666667,0.00711315032094717,0.0,0.020236819982528687,0.037302784621715546,0.0,0.10444784164428711,0.11090919398373802,0.0,0.0,2.6822087875189027e-06,2.6822087723606467e-06
19,0.6,0.008356577716767788,0.0,0.023718418553471565,0.03730275109410286,0.0,0.10444772988557816,0.11090907747304088,-3.1292436233343324e-06,0.0,-1.0058282896352466e-05,1.0533813062930065e-05
20,0.6333333333333333,0.009600000455975533,0.0,0.02720000222325325,0.03730268031358719,0.0,0.10444750636816025,0.11090884392645509,-2.1234152427496156e-06,0.0,-6.7055220824840944e-06,7.033698738915544e-06
