frame,time,x,y,z,velocity_x,velocity_y,velocity_z,speed,acceleration_x,acceleration_y,acceleration_z,acceleration_magnitude
1,0.0,0.05998038500547409,0.0,0.17002354562282562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.03333333333333333,0.057612840086221695,0.0,0.17286460101604462,-0.07103478163480759,0.0,0.08522427827119827,0.11094646325302664,-2.131296396255493,0.0,2.556506872177124,3.328385750312133
3,0.06666666666666667,0.05524473264813423,0.0,0.1757051646709442,-0.07174992561340332,0.0,0.08461452275514603,0.1109399343613037,-0.04265538975596428,0.0,-0.03636404499411583,0.05605199388684637
4,0.1,0.05282951146364212,0.0,0.1785055696964264,-0.07435021549463272,0.0,0.08229418843984604,0.11090666273504608,-0.13481608033180237,0.0,-0.12114866822957993,0.1812522412235534
5,0.13333333333333333,0.05028805136680603,0.0,0.18119144439697266,-0.0788148045539856,0.0,0.07796800881624222,0.11086380695317705,-0.21106792986392975,0.0,-0.20803211629390717,0.29635625616699063
6,0.16666666666666666,0.04757519066333771,0.0,0.1837034374475479,-0.08453863859176636,0.0,0.0716223493218422,0.1107995594440771,-0.2662997543811798,0.0,-0.30249279737472534,0.40301048256478667
7,0.2,0.04465214163064957,0.0,0.18596626818180084,-0.09132105112075806,0.0,0.06255178898572922,0.11068993147904736,-0.3123599886894226,0.0,-0.43211042881011963,0.533186817967823
8,0.23333333333333334,0.04148712009191513,0.0,0.18787355720996857,-0.09877295792102814,0.0,0.04952385649085045,0.1104930312686766,-0.3382265269756317,0.0,-0.6216822266578674,0.7077329852007059
9,0.26666666666666666,0.038067277520895004,0.0,0.1892678588628769,-0.10567992180585861,0.0,0.031223369762301445,0.11019593897282756,-0.2997484505176544,0.0,-0.8671848773956299,0.9175286191574727
10,0.3,0.03444179147481918,0.0,0.18995511531829834,-0.10966015607118607,0.0,0.007729678880423307,0.10993224143677438,-0.14627425372600555,0.0,-1.0914510488510132,1.1012091086710976
11,0.3333333333333333,0.030756600201129913,0.0,0.18978317081928253,-0.10883070528507233,0.0,-0.01670747809112072,0.1101056883045337,0.07663405686616898,0.0,-1.0795888900756836,1.0823054017996587
12,0.36666666666666664,0.027186410501599312,0.0,0.18884128332138062,-0.10392148047685623,0.0,-0.037235986441373825,0.11039109123388671,0.2428027093410492,0.0,-0.8852361440658569,0.9179303688791254
13,0.4,0.023828500881791115,0.0,0.18730077147483826,-0.0969291627407074,0.0,-0.053183283656835556,0.11056095065693909,0.32401329278945923,0.0,-0.6874568462371826,0.7599878451981571
14,0.43333333333333335,0.0207244660705328,0.0,0.1852957308292389,-0.08903483301401138,0.0,-0.0657007023692131,0.11065163366512963,0.3594159781932831,0.0,-0.5420072674751282,0.6503474017836207
15,0.4666666666666667,0.01789284497499466,0.0,0.18292072415351868,-0.08061277866363525,0.0,-0.07586627453565598,0.11069829237370037,0.3827368915081024,0.0,-0.44344958662986755,0.5857773243998213
16,0.5,0.015350280329585075,0.0,0.18023797869682312,-0.07164749503135681,0.0,-0.08441291004419327,0.11071992890973635,0.4078414738178253,0.0,-0.37431564927101135,0.55357644467784
17,0.5333333333333333,0.013116344809532166,0.0,0.17729319632053375,-0.06208469718694687,0.0,-0.09168393164873123,0.11072693022491485,0.43488484621047974,0.0,-0.3183446526527405,0.5389509638516076
18,0.5666666666666667,0.011211300268769264,0.0,0.17412571609020233,-0.051888685673475266,0.0,-0.09781702607870102,0.11072762202628884,0.46375972032546997,0.0,-0.2677716016769409,0.535513501062996
19,0.6,0.009657098911702633,0.0,0.17077206075191498,-0.0407770499587059,0.0,-0.10292462259531021,0.11070792870457098,0.5088188052177429,0.0,-0.22267697751522064,0.5554112226203184
20,0.6333333333333333,0.008492830209434032,0.0,0.16726407408714294,-0.028896525502204895,0.0,-0.10686925798654556,0.11070703251438148,0.5373616814613342,0.0,-0.16722901165485382,0.5627815780268004
21,0.6666666666666666,0.007730663754045963,0.0,0.16364744305610657,-0.017262563109397888,0.0,-0.1093907579779625,0.1107444557541288,0.517091691493988,0.0,-0.1024000272154808,0.5271333601492517
22,0.7,0.007341992575675249,0.0,0.15997135639190674,-0.006777445785701275,0.0,-0.11058903485536575,0.11079651667074868,0.4610341489315033,0.0,-0.04514157399535179,0.4632388688172929
23,0.7333333333333333,0.007278834003955126,0.0,0.15627484023571014,0.0023240570444613695,0.0,-0.11081165820360184,0.1108360270484756,0.3996095061302185,0.0,-0.00416412902995944,0.3996312018140001
24,0.7666666666666667,0.007496929727494717,0.0,0.15258391201496124,0.01019312720745802,0.0,-0.11039412766695023,0.11086371500593904,0.34557974338531494,0.0,0.02253725938498974,0.3463138525526811
25,0.8,0.007958375848829746,0.0,0.14891523122787476,0.017027638852596283,0.0,-0.1095675602555275,0.11088278110513348,0.3005630373954773,0.0,0.03958269581198692,0.3031582598867571
26,0.8333333333333334,0.008632105775177479,0.0,0.1452794075012207,0.023025184869766235,0.0,-0.10847925394773483,0.11089593275857096,0.26432496309280396,0.0,0.05051269754767418,0.2691081901773219
27,0.8666666666666667,0.009493388235569,0.0,0.14168328046798706,0.028364764526486397,0.0,-0.10721638053655624,0.110904966718866,0.23597609996795654,0.0,0.05790888890624046,0.24297769185459323
28,0.9,0.01052309013903141,0.0,0.13813164830207825,0.03320282697677612,0.0,-0.105824314057827,0.11091083299287088,0.2144949585199356,0.0,0.06350129097700119,0.22369734382759587
29,0.9333333333333333,0.011706910096108913,0.0,0.1346283257007599,0.03767693042755127,0.0,-0.10431937128305435,0.11091475276630797,0.19909320771694183,0.0,0.0685572549700737,0.21056638629015556
30,0.9666666666666667,0.013034885749220848,0.0,0.13117702305316925,0.04195478931069374,0.0,-0.10267450660467148,0.11091554887956166,0.19180139899253845,0.0,0.07528289407491684,0.20604682066666405
31,1.0,0.014503896236419678,0.0,0.12778335809707642,0.04614410549402237,0.0,-0.10086032748222351,0.11091476063825341,0.1878933161497116,0.0,0.08291377872228622,0.20537427454438364
32,1.0333333333333334,0.016111159697175026,0.0,0.12445300072431564,0.05036444962024689,0.0,-0.09881626069545746,0.11091091696322769,0.19100679457187653,0.0,0.09415558725595474,0.21295274475643652
