frame,time,x,y,z,velocity_x,velocity_y,velocity_z,speed,acceleration_x,acceleration_y,acceleration_z,acceleration_magnitude
1,0.0,0.20035026967525482,0.0,0.5997899174690247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.016666666666666666,0.22169938683509827,0.0,0.586980402469635,1.2775624990463257,0.0,-0.7741051316261292,1.4937886939364158,76.45066833496094,0.0,-46.77836227416992,89.62655676602988
3,0.03333333333333333,0.2429356873035431,0.0,0.5739864110946655,1.2556447982788086,0.0,-0.8082782626152039,1.4933042491623756,-2.427055597305298,0.0,-3.7687180042266846,4.48261468343834
4,0.05,0.2635542154312134,0.0,0.5600377917289734,1.2086560726165771,0.0,-0.8760773539543152,1.4927695971435435,-4.526659965515137,0.0,-6.41756010055542,7.853389576752084
5,0.06666666666666667,0.2832242250442505,0.0,0.5447838306427002,1.1431090831756592,0.0,-0.9593420624732971,1.492325541717,-6.15830135345459,0.0,-7.64214563369751,9.814635220636585
6,0.08333333333333333,0.30165785551071167,0.0,0.528059720993042,1.0588877201080322,0.0,-1.0508285760879517,1.4918055819536755,-7.881080627441406,0.0,-8.332117080688477,11.468897181925561
7,0.1,0.3185204863548279,0.0,0.5097562074661255,0.9531363248825073,0.0,-1.1468141078948975,1.491191271819001,-9.862371444702148,0.0,-8.675335884094238,13.134984750727938
8,0.11666666666666667,0.3334290683269501,0.0,0.4898325800895691,0.826452910900116,0.0,-1.2407710552215576,1.4908176145725334,-11.684720993041992,0.0,-8.358620643615723,14.366601497446283
9,0.13333333333333333,0.3460689187049866,0.0,0.4683971703052521,0.6936862468719482,0.0,-1.3202332258224487,1.4913806931077904,-11.848281860351562,0.0,-6.814255237579346,13.668060014610276
10,0.15,0.3565519452095032,0.0,0.4458248019218445,0.570521891117096,0.0,-1.378617763519287,1.4920061011176864,-10.897439002990723,0.0,-4.95961856842041,11.972969128252764
11,0.16666666666666666,0.36508631706237793,0.0,0.4224432408809662,0.45829829573631287,0.0,-1.4202823638916016,1.4923937889627046,-9.959254264831543,0.0,-3.5431978702545166,10.570761344723685
12,0.18333333333333332,0.371828556060791,0.0,0.3984820544719696,0.35576996207237244,0.0,-1.4496641159057617,1.4926815762842536,-9.077560424804688,0.0,-2.482487916946411,9.410889758084426
13,0.2,0.3769453167915344,0.0,0.3741210997104645,0.2607446610927582,0.0,-1.4698835611343384,1.492831378347848,-8.477173805236816,0.0,-1.7067431211471558,8.647279601562499
14,0.21666666666666667,0.3805200457572937,0.0,0.34948593378067017,0.1705777496099472,0.0,-1.48316490650177,1.4929416764078713,-8.04437255859375,0.0,-1.1001847982406616,8.119257100444191
15,0.23333333333333334,0.38263124227523804,0.0,0.3246822655200958,0.08423923701047897,0.0,-1.490625023841858,1.4930034085414865,-7.72626256942749,0.0,-0.5919098258018494,7.748902531565777
16,0.25,0.38332802057266235,0.0,0.2997984290122986,-0.0005301832570694387,0.0,-1.493017554283142,1.4930176491063794,-7.626377105712891,0.0,-0.14280079305171967,7.627713994966796
17,0.26666666666666666,0.38261356949806213,0.0,0.27491500973701477,-0.08570729941129684,0.0,-1.4905356168746948,1.4929976952258082,-7.6810407638549805,0.0,0.29708144068717957,7.6867837073048
18,0.2833333333333333,0.3804711103439331,0.0,0.25011390447616577,-0.17220406234264374,0.0,-1.4829843044281006,1.4929489582073368,-7.809197425842285,0.0,0.7579922080039978,7.845898193487
19,0.3,0.3768734335899353,0.0,0.22548219561576843,-0.2620696723461151,0.0,-1.4696475267410278,1.4928310214980496,-8.164482116699219,0.0,1.2955068349838257,8.266626012577822
20,0.31666666666666665,0.37173545360565186,0.0,0.20112565159797668,-0.3574838936328888,0.0,-1.4492264986038208,1.4926661128266647,-8.677160263061523,0.0,1.9552229642868042,8.894718133021055
21,0.3333333333333333,0.3649573028087616,0.0,0.1771746426820755,-0.46014097332954407,0.0,-1.4196864366531372,1.4923938239092875,-9.36653995513916,0.0,2.8148458003997803,9.78035929466496
22,0.35,0.356397420167923,0.0,0.1538027673959732,-0.5720704197883606,0.0,-1.3779714107513428,1.4920019563688947,-10.224417686462402,0.0,3.9633677005767822,10.96571942927702
23,0.36666666666666664,0.34588828682899475,0.0,0.13124226033687592,-0.6954922676086426,0.0,-1.319305181503296,1.4914005561188384,-11.301969528198242,0.0,5.5794806480407715,12.60417058434964
24,0.38333333333333336,0.33321434259414673,0.0,0.10982592403888702,-0.8305942416191101,0.0,-1.2377997636795044,1.4906492043375432,-12.315576553344727,0.0,7.721135139465332,14.53579581744277
25,0.4,0.31820181012153625,0.0,0.08998226374387741,-0.969999372959137,0.0,-1.1311266422271729,1.4900826193158168,-12.519152641296387,0.0,9.969970703125,16.00404640529305
26,0.4166666666666667,0.300881028175354,0.0,0.07212170213460922,-1.104812502861023,0.0,-0.9989871382713318,1.4894918289178136,-12.02272891998291,0.0,12.287158966064453,17.19070327039194
27,0.43333333333333335,0.2813747227191925,0.0,0.05668269097805023,-1.230854868888855,0.0,-0.8371901512145996,1.4885869150334163,-11.191141128540039,0.0,15.05684757232666,18.760338539696544
28,0.45,0.2598525285720825,0.0,0.0442153625190258,-1.3421483039855957,0.0,-0.641273558139801,1.487479016212108,-9.726604461669922,0.0,18.160961151123047,20.60163415889841
29,0.4666666666666667,0.2366364449262619,0.0,0.0353069044649601,-1.4288386106491089,0.0,-0.4082876145839691,1.4860277611788575,-7.353837013244629,0.0,21.552345275878906,22.772406977112674
30,0.48333333333333334,0.2122245728969574,0.0,0.030605774372816086,-1.478020429611206,0.0,-0.13983292877674103,1.4846203463222813,-3.749406099319458,0.0,24.64137077331543,24.924991271726253
31,0.5,0.18736909329891205,0.0,0.030645806342363358,-1.4776185750961304,0.0,0.14435793459415436,1.4846534863040193,0.8467196822166443,0.0,25.568809509277344,25.582825729188695
32,0.5166666666666667,0.1629706174135208,0.0,0.03541770577430725,-1.427864909172058,0.0,0.41202425956726074,1.4861231749060801,5.147830963134766,0.0,23.602598190307617,24.157458592193528
33,0.5333333333333333,0.13977359235286713,0.0,0.04437994956970215,-1.340368628501892,0.0,0.6450173854827881,1.4874930209308677,8.33694839477539,0.0,20.41655158996582,22.05312401056794
34,0.55,0.11829166114330292,0.0,0.05691828578710556,-1.228879451751709,0.0,0.8403002619743347,1.488707233650661,10.29152774810791,0.0,16.99698257446289,19.86990118300695
35,0.5666666666666667,0.09881094098091125,0.0,0.07238996028900146,-1.1026017665863037,0.0,1.0013642311096191,1.489449910766431,11.551143646240234,0.0,14.04766845703125,18.18697102095322
36,0.5833333333333334,0.08153826743364334,0.0,0.09029709547758102,-0.9672610759735107,0.0,1.13346529006958,1.490079699247308,12.266399383544922,0.0,11.468295097351074,16.79244899899324
37,0.6,0.06656890362501144,0.0,0.11017213761806488,-0.8283118009567261,0.0,1.2392933368682861,1.4906201544468973,12.5279541015625,0.0,9.157139778137207,15.51782333919688
38,0.6166666666666667,0.05392787232995033,0.0,0.13160687685012817,-0.6938347816467285,0.0,1.320172905921936,1.4913963996957573,11.946243286132812,0.0,6.898090362548828,13.794795224092969
39,0.6333333333333333,0.04344107583165169,0.0,0.15417790412902832,-0.5703028440475464,0.0,1.378697395324707,1.4919959339784439,10.946208953857422,0.0,4.977614402770996,12.02481327030865
40,0.65,0.03491777554154396,0.0,0.17756345868110657,-0.4582016170024872,0.0,1.4203342199325562,1.4924134687518347,9.917853355407715,0.0,3.530266046524048,10.527421023168392
41,0.6666666666666666,0.028167687356472015,0.0,0.20152238011360168,-0.35579389333724976,0.0,1.4496395587921143,1.4926634024623693,9.097146034240723,0.0,2.484583616256714,9.430335097684836
42,0.6833333333333333,0.023057978600263596,0.0,0.22588478028774261,-0.2608242332935333,0.0,1.4698879718780518,1.492849590051567,8.443674087524414,0.0,1.7035530805587769,8.613810108236933
43,0.7,0.019473545253276825,0.0,0.25051864981651306,-0.17071203887462616,0.0,1.4831403493881226,1.4929326715806095,8.06796932220459,0.0,1.1016367673873901,8.142833424804918
44,0.7166666666666667,0.01736757718026638,0.0,0.2753227949142456,-0.0839402824640274,0.0,1.4906402826309204,1.493001821147668,7.751372337341309,0.0,0.5934905409812927,7.774059788318211
45,0.7333333333333333,0.016675535589456558,0.0,0.30020666122436523,0.0005155987455509603,0.0,1.4930193424224854,1.4930194005771171,7.5896382331848145,0.0,0.14199255406856537,7.590966316143088
46,0.75,0.017384763807058334,0.0,0.32509011030197144,0.08554781973361969,0.0,1.4905391931533813,1.4929921417360081,7.681580543518066,0.0,-0.29686686396598816,7.687314841513965
